# wavelength, intensity
4.919621935064935201e+02 3.141072206173651580e+02
4.925772779220779398e+02 3.153524467193832947e+02
4.931923623376623596e+02 3.155129079983471456e+02
4.938074467532467793e+02 3.161732479365226709e+02
4.944225311688311990e+02 3.169262657214455885e+02
4.950376155844156187e+02 3.180572310713301363e+02
4.956526999999999816e+02 3.186466280302018390e+02
4.962677844155844014e+02 3.200032209870947781e+02
4.968828688311688211e+02 3.196476094894900370e+02
4.974979532467532408e+02 3.210026399165653288e+02
4.981130376623376605e+02 3.208615417271274737e+02
4.987281220779220803e+02 3.232385659134992011e+02
4.993432064935065000e+02 3.222418144555655886e+02
4.999582909090909197e+02 3.244075987108130334e+02
5.005733753246753395e+02 3.229093286665613505e+02
5.011884597402597592e+02 3.239603993402306514e+02
5.018035441558441789e+02 3.253074816749526690e+02
5.024186285714285987e+02 3.251809555904352464e+02
5.030337129870130184e+02 3.249471235711502004e+02
5.036487974025974381e+02 3.247132915518652112e+02
5.042638818181818579e+02 3.254760395037044418e+02
5.048789662337662776e+02 3.248786823836124427e+02
5.054940506493506973e+02 3.271708236921434150e+02
5.061091350649350602e+02 3.262618175395083426e+02
5.067242194805194799e+02 3.282930644309089985e+02
5.073393038961038997e+02 3.295532981030348765e+02
5.079543883116883194e+02 3.321856798895632323e+02
5.085694727272727391e+02 3.327202377346013122e+02
5.091845571428571589e+02 3.346025896947927549e+02
5.097996415584415786e+02 3.351328570810888436e+02
5.104147259740259983e+02 3.362639403034397674e+02
5.110298103896104180e+02 3.360458288090553083e+02
5.116448948051948378e+02 3.376586796967470718e+02
5.122599792207792007e+02 3.397349118793424623e+02
5.128750636363636204e+02 3.408345279375461701e+02
5.134901480519480401e+02 3.416108647753314358e+02
5.141052324675324599e+02 3.436951083420518671e+02
5.147203168831168796e+02 3.449001950801830958e+02
5.153354012987012993e+02 3.463327315697299014e+02
5.159504857142857190e+02 3.461874188585045999e+02
5.165655701298701388e+02 3.487009882418498137e+02
5.171806545454545585e+02 3.503981680066791000e+02
5.177957389610389782e+02 3.516787029080611546e+02
5.184108233766233980e+02 3.516080245983112036e+02
5.190259077922078177e+02 3.521522802957334761e+02
5.196409922077922374e+02 3.553798947336845799e+02
5.202560766233766572e+02 3.563266690672589334e+02
5.208711610389610769e+02 3.578449144391838104e+02
5.214862454545454966e+02 3.587428770757390453e+02
5.221013298701299163e+02 3.598122273417328074e+02
5.227164142857143361e+02 3.610229538210722922e+02
5.233314987012987558e+02 3.640222398168830296e+02
5.239465831168831755e+02 3.639483376833783268e+02
5.245616675324674816e+02 3.680865294480296939e+02
5.251767519480520150e+02 3.698406290428160332e+02
5.257918363636363210e+02 3.719150652386989577e+02
5.264069207792207408e+02 3.710636909096798490e+02
5.270220051948051605e+02 3.747386672607945570e+02
5.276370896103895802e+02 3.778274105824940534e+02
5.282521740259740000e+02 3.792567769994743117e+02
5.288672584415584197e+02 3.812143572836545218e+02
5.294823428571428394e+02 3.848760989514018434e+02
5.300974272727272592e+02 3.861080252307859837e+02
5.307125116883116789e+02 3.876329838731228961e+02
5.313275961038960986e+02 3.898126662217175635e+02
5.319426805194805183e+02 3.902862987964945773e+02
5.325577649350649381e+02 3.928328673724589066e+02
5.331728493506493578e+02 3.919612311543545502e+02
5.337879337662337775e+02 3.938827714491319512e+02
5.344030181818181973e+02 3.929882393392994118e+02
5.350181025974026170e+02 3.937286191256256416e+02
5.356331870129870367e+02 3.942401879073385658e+02
5.362482714285714565e+02 3.964622768192504054e+02
5.368633558441558762e+02 3.975969207199060520e+02
5.374784402597402959e+02 3.996051052966209909e+02
5.380935246753247156e+02 3.998398369677659048e+02
5.387086090909091354e+02 4.027910208428658621e+02
5.393236935064935551e+02 4.018618671417236783e+02
5.399387779220778611e+02 4.048348460369554118e+02
5.405538623376623946e+02 4.062223653905290917e+02
5.411689467532467006e+02 4.077132356672253763e+02
5.417840311688312340e+02 4.099504854318468574e+02
5.423991155844155401e+02 4.126139727518127529e+02
5.430142000000000735e+02 4.151146095708281791e+02
5.436292844155843795e+02 4.148546751351974535e+02
5.442443688311687993e+02 4.188818971188539422e+02
5.448594532467532190e+02 4.215045567316237793e+02
5.454745376623376387e+02 4.218077060588943823e+02
5.460896220779220585e+02 4.232174772104416434e+02
5.467047064935064782e+02 4.253583556340048517e+02
5.473197909090908979e+02 4.284762513194039570e+02
5.479348753246753176e+02 4.320142729464506033e+02
5.485499597402597374e+02 4.322729233654038126e+02
5.491650441558441571e+02 4.350137270131904188e+02
5.497801285714285768e+02 4.352138202876835180e+02
5.503952129870129966e+02 4.383039625962414902e+02
5.510102974025974163e+02 4.428780791169282907e+02
5.516253818181818360e+02 4.454966463790736384e+02
5.522404662337662558e+02 4.476786666149876623e+02
5.528555506493506755e+02 4.524442772125032093e+02
5.534706350649350952e+02 4.533430889110582598e+02
5.540857194805195149e+02 4.603370432233476208e+02
5.547008038961039347e+02 4.628036098153050375e+02
5.553158883116883544e+02 4.663664099408008497e+02
5.559309727272727741e+02 4.686582693620163695e+02
5.565460571428570802e+02 4.742296832675361316e+02
5.571611415584416136e+02 4.747868848080831299e+02
5.577762259740259196e+02 4.795940363745575610e+02
5.583913103896104531e+02 4.845859103567659076e+02
5.590063948051947591e+02 4.881129429614259720e+02
5.596214792207792925e+02 4.916896693808797636e+02
5.602365636363635986e+02 4.941063225966234995e+02
5.608516480519480183e+02 4.991871950317124629e+02
5.614667324675324380e+02 5.027033541714617968e+02
5.620818168831168578e+02 5.066921583154698396e+02
5.626969012987012775e+02 5.095606365020388466e+02
5.633119857142856972e+02 5.118076560471085372e+02
5.639270701298701169e+02 5.142689810761440867e+02
5.645421545454545367e+02 5.185783793629466345e+02
5.651572389610389564e+02 5.201285342437040526e+02
5.657723233766233761e+02 5.214828121707396349e+02
5.663874077922077959e+02 5.217915539857340264e+02
5.670024922077922156e+02 5.259679800469920110e+02
5.676175766233766353e+02 5.260843667921963061e+02
