# wavelength, intensity
6.930947974025973508e+02 1.309550512492486405e+03
6.937098818181818842e+02 1.316541206255057432e+03
6.943249662337661903e+02 1.323570975469810719e+03
6.949400506493507237e+02 1.328984527379414203e+03
6.955551350649350297e+02 1.331108170748860630e+03
6.961702194805194495e+02 1.334192034478089454e+03
6.967853038961038692e+02 1.337592530588962745e+03
6.974003883116882889e+02 1.343048907354780113e+03
6.980154727272727087e+02 1.348915445471753173e+03
6.986305571428571284e+02 1.360254570261428853e+03
6.992456415584415481e+02 1.361499119725601759e+03
6.998607259740259678e+02 1.369134405886724380e+03
7.004758103896103876e+02 1.371404122268697165e+03
7.010908948051948073e+02 1.378424779230603690e+03
7.017059792207792270e+02 1.380854289690008045e+03
7.023210636363636468e+02 1.386245586125908403e+03
7.029361480519480665e+02 1.390053612037140283e+03
7.035512324675323725e+02 1.392585027247916287e+03
7.041663168831169060e+02 1.399018036286532151e+03
7.047814012987012120e+02 1.402797688545489336e+03
7.053964857142857454e+02 1.402830313596717815e+03
7.060115701298700515e+02 1.407373853189707233e+03
7.066266545454545849e+02 1.401412525491718952e+03
7.072417389610388909e+02 1.404030376746558204e+03
7.078568233766234243e+02 1.400698891292561257e+03
7.084719077922077304e+02 1.402170156195745676e+03
7.090869922077922638e+02 1.398581644678641396e+03
7.097020766233765698e+02 1.394993133161538481e+03
7.103171610389611033e+02 1.400892636673524976e+03
7.109322454545454093e+02 1.406369132256542116e+03
7.115473298701299427e+02 1.417086045059284061e+03
7.121624142857142488e+02 1.425244744687227012e+03
7.127774987012986685e+02 1.437440168689189250e+03
7.133925831168830882e+02 1.442578376495511748e+03
7.140076675324675080e+02 1.446962087683540858e+03
7.146227519480519277e+02 1.450737904669451609e+03
7.152378363636363474e+02 1.455174996487816315e+03
7.158529207792207671e+02 1.458231209505170909e+03
7.164680051948051869e+02 1.459938790032592806e+03
7.170830896103896066e+02 1.466079199417184327e+03
7.176981740259740263e+02 1.466552196865926362e+03
7.183132584415584461e+02 1.468461308211621372e+03
7.189283428571428658e+02 1.466226791758103218e+03
7.195434272727272855e+02 1.459749746474289623e+03
7.201585116883115916e+02 1.459411597246556994e+03
7.207735961038961250e+02 1.460246214779749153e+03
7.213886805194804310e+02 1.455919160733579474e+03
7.220037649350649644e+02 1.458446548244638052e+03
7.226188493506492705e+02 1.454290643930386068e+03
7.232339337662338039e+02 1.452297040328668572e+03
7.238490181818181100e+02 1.448263123094179036e+03
7.244641025974026434e+02 1.446024544501266291e+03
7.250791870129869494e+02 1.441304210332868706e+03
7.256942714285714828e+02 1.440172401154691897e+03
7.263093558441557889e+02 1.438785491758202852e+03
7.269244402597403223e+02 1.439737214577780605e+03
7.275395246753246283e+02 1.431402298521504008e+03
7.281546090909091618e+02 1.423480461780678979e+03
7.287696935064934678e+02 1.419656171526230082e+03
7.293847779220778875e+02 1.421752307211844482e+03
7.299998623376623073e+02 1.419538877027239550e+03
7.306149467532467270e+02 1.415491530785597661e+03
7.312300311688311467e+02 1.415265009789925898e+03
7.318451155844155664e+02 1.411125730695900074e+03
7.324601999999999862e+02 1.404590280354424749e+03
7.330752844155844059e+02 1.400857350926569325e+03
7.336903688311688256e+02 1.399680952584678835e+03
7.343054532467532454e+02 1.396671982820701942e+03
7.349205376623376651e+02 1.392804783017585123e+03
7.355356220779220848e+02 1.389455788347686166e+03
7.361507064935065046e+02 1.392669334240877333e+03
7.367657909090908106e+02 1.388980588720822880e+03
7.373808753246753440e+02 1.389239355223841585e+03
7.379959597402596501e+02 1.386677679632183754e+03
7.386110441558441835e+02 1.387905744090385724e+03
7.392261285714284895e+02 1.385296606115390205e+03
7.398412129870130229e+02 1.386937563222050812e+03
7.404562974025973290e+02 1.386654471092841959e+03
7.410713818181818624e+02 1.390039701723806729e+03
7.416864662337661684e+02 1.395398846970828799e+03
