653.04089	1153456.5	
653.63910	1157644.9	
654.23730	1157572.2	
654.83551	1157330.6	
655.43372	1156699.5	
656.03192	1157394.5	
656.63013	1154161.5	
657.22833	1154905.1	
657.82654	1151913.2	
658.42474	1148312.5	
659.02295	1146165.6	
659.62115	1143986.4	
660.21936	1143185.1	
660.81757	1140441	
661.41577	1139524.1	
662.01398	1139181.2	
662.61218	1138656.9	
663.21039	1140547.9	
663.80859	1142978.5	
664.40680	1144333.4	
665.00500	1146902	
665.60321	1151082.5	
666.20142	1153096.1	
666.79962	1156443.9	
667.39783	1160191.4	
667.99603	1160636.4	
668.59424	1164182.1	
669.19244	1167186.1	
669.79065	1171616.4	
670.38885	1174369.4	
670.98706	1182707.4	
671.58527	1183700.9	
672.18347	1189610.6	
672.78168	1192707.4	
673.37988	1195457	
673.97809	1199804.2	
674.57629	1203917.9	
675.17450	1208427	
675.77271	1213352.4	
676.37091	1219663.9	
676.96912	1223877.2	
677.56732	1228300.1	
678.16553	1230913.9	
678.76373	1233515.9	
679.36194	1239810.2	
679.96014	1244791.6	
680.55835	1249816.6	
681.15656	1254231.8	
681.75476	1256529.8	
682.35297	1262204	
682.95117	1266103.8	
683.54938	1269095.8	
684.14758	1273039.8	
684.74579	1276099.4	
685.34399	1280142.8	
685.94220	1281734.1	
686.54041	1282009	
687.13861	1284804.5	
687.73682	1287981.6	
688.33502	1288633.4	
688.93323	1285085.4	
689.53143	1284068.5	
690.12964	1285200.1	
690.72784	1285758.8	
691.32605	1283743.2	
691.92426	1283401.1	
692.52246	1283787	
693.12067	1285861.4	
693.71887	1287224.4	
694.31708	1287946.8	
694.91528	1287291.9	
695.51349	1291952.9	
696.11169	1297857	
696.70990	1300321.5	
697.30811	1306094.8	
697.90631	1309967.2	
698.50452	1316298.9	
699.10272	1323325.8	
699.70093	1326065.9	
700.29913	1327549.9	
700.89734	1336300.1	
701.49554	1343558.1	
702.09375	1348628	
702.69196	1352665.2	
703.29016	1354299.6	
703.88837	1360671.2	
704.48657	1363936	
705.08478	1368075.4	
705.68298	1372172.5	
706.28113	1379289.5	
706.87933	1384438.4	
707.47754	1387174.6	
708.07574	1391977.5	
708.67395	1398565.9	
709.27216	1405233	
709.87036	1407057.6	
710.46857	1409010.5	
711.06677	1408080.6	
711.66498	1410719.1	
712.26318	1410467	
712.86139	1406348.2	
713.45959	1402899.9	
714.05780	1399338.5	
714.65601	1394265.5	
715.25421	1388817.6	
715.85242	1381643.1	
716.45062	1376339.6	
717.04883	1376341	
717.64703	1368094.9	
718.24524	1362688.1	
718.84344	1354004.8	
719.44165	1345752.4	
720.03986	1338385.9	
720.63806	1327287	
721.23627	1320519.8	
721.83447	1315064.1	
722.43268	1309345.5	
723.03088	1301916.9	
723.62909	1291811.8	
724.22729	1283168.1	
724.82550	1273751.9	
725.42371	1269963.8	
726.02191	1261746.1	
726.62012	1253585	
727.21832	1244063.9	
727.81653	1231029.5	
728.41473	1226691	
729.01294	1224259.8	
729.61115	1217652.5	
730.20935	1209831.8	
730.80756	1207385	
731.40576	1201664.4	
732.00397	1198095.4	
732.60217	1195093.1	
733.20038	1194090.1	
733.79858	1193256.2	
734.39679	1191846.6	
734.99500	1189709.5	
735.59320	1186766.9	
736.19141	1188069.9	
736.78961	1189242.4	
737.38782	1189395.2	
737.98602	1192082.2	
738.58423	1193844.9	
739.18243	1196594.6	
739.78064	1197112.2	
740.37885	1198106	
740.97705	1195347.2	
741.57526	1194317.1	
742.17346	1195308.1	
742.77167	1196693.6	
743.36987	1202454.4	
743.96808	1207819.5	
744.56628	1210350.8	
745.16449	1215493.5	
745.76270	1214066.5	
746.36090	1220042.6	
746.95911	1226571.6	
747.55731	1231640.6	
748.15552	1235304.2	
748.75372	1243686.9	
749.35193	1251541.1	
749.95013	1257626.5	
750.54834	1264461.8	
751.14655	1268096	
751.74475	1272960.2	
752.34296	1281260.9	
752.94116	1288808.5	
753.53937	1295251.5	
754.13757	1305747.4	
754.73578	1312836.2	
755.33398	1318427.5	
755.93219	1323485.2	
756.53040	1325431.4	
757.12860	1329900.9	
757.72681	1335660.4	
758.32501	1339078.6	
758.92322	1340035.4	
759.52142	1343108.2	
760.11963	1341391.1	
760.71783	1345520.6	
761.31604	1346913.2	
761.91425	1348024.1	
762.51245	1347640.2	
763.11066	1348984.5	
763.70886	1346679.1	
764.30707	1344132.1	
764.90527	1340635.1	
765.50348	1340201.9	
766.10168	1334436	
766.69989	1327434	
767.29810	1321485.9	
767.89630	1317926.4	
768.49451	1312337.1	
769.09271	1306950.6	
769.69092	1298403.8	
770.28912	1291586	
770.88733	1286645	
771.48553	1280628.2	
772.08374	1271295.5	
772.68195	1264965	
773.28015	1260588	
773.87836	1255178.6	
774.47656	1249742	
775.07477	1242708.2	
775.67297	1235593	
776.27118	1233000	
776.86938	1229305.8	
777.46759	1223253.2	
778.06580	1220558.5	
778.66400	1217661.4	
779.26221	1210854.8	
779.86041	1206969.5	
780.45862	1205436.5	
781.05682	1201180.8	
781.65503	1200366.4	
782.25323	1198861.6	
782.85144	1189264.6	
783.44965	1182373.5	
784.04785	1180062.4	
784.64606	1172957.6	
785.24426	1168714.6	
785.84247	1160932.8	
786.44067	1147320.1	
787.03888	1142772.6	
787.63708	1135398.4	
788.23529	1127564.6	
788.83350	1119228.2	
789.43170	1110240.6	
790.02991	1098877.4	
790.62811	1089488.8	
791.22632	1080785	
791.82452	1072771.8	
792.42273	1064675.5	
793.02094	1055982.8	
793.61914	1046278.5	
794.21735	1036867.6	
794.81555	1024489.3	
795.41376	1015795.5	
796.01196	1006912.1	
796.61017	998326.25	
797.20837	988596.69	
797.80658	979874.44	
798.40479	970099.5	
799.00299	958251.06	
799.60120	948997.94	
800.19940	937263.69	
800.79761	926567.75	
801.39581	914280.25	
801.99402	903747.44	
802.59222	892316.88	
803.19043	881109.06	
803.78864	868724.69	
804.38684	855522.12	
804.98505	841096.44	
805.58325	828684.56	
806.18146	816907.19	
806.77966	803635.44	
807.37787	789963.00	
807.97607	774450.88	
808.57428	763910.94	
809.17249	751632.56	
809.77069	741459.44	
810.36890	730665.75	
810.96710	717886.44	
811.56531	709388.38	
812.16351	704880.00	
812.76172	701244.50	
813.35992	695841.44	
813.95813	693753.81	
814.55634	691997.31	
815.15454	690643.12	
815.75275	689062.19	
816.35095	690091.44	
816.94916	691665.56	
817.54736	692450.06	
818.14557	692205.06	
818.74377	691300.81	
819.34198	693620.06	
819.94019	696353.62	
820.53839	698628.56	
821.13660	700955.69	
821.73480	702820.12	
822.33301	703833.25	
822.93121	706010.44	
823.52942	707189.94	
824.12762	706567.81	
824.72583	706454.38	
825.32404	704917.19	
825.92224	704039.19	
826.52045	705054.31	
827.11865	704280.38	
827.71686	702325.62	
828.31506	702196.94	
828.91327	696956.69	
829.51147	691936.94	
830.10968	689773.25	
830.70789	684002.19	
831.30609	677405.69	
831.90430	673203.25	
832.50250	664237.25	
833.10071	656496.38	
833.69891	647433.31	
834.29712	636118.56	
834.89532	626642.06	
835.49353	614292.88	
836.09174	603485.81	
836.68994	590325.81	
837.28815	575292.06	
837.88635	561770.69	
838.48456	544790.38	
839.08276	528699.00	
839.68097	511653.91	
840.27917	491942.12	
840.87738	472415.78	
841.47559	453134.91	
842.07379	432415.56	
842.67200	411478.00	
843.27020	391593.03	
843.86841	371162.69	
844.46661	352657.91	
845.06482	336219.53	
845.66302	320255.41	
846.26123	308363.75	
846.85944	298077.81	
847.45764	290634.78	
848.05585	284190.53	
848.65405	280715.78	
849.25226	277468.81	
849.85046	275813.19	
850.44867	274467.66	
851.04688	274168.62	
851.64508	274269.88	
852.24329	275313.34	
852.84149	275698.94	
853.43970	276390.62	
854.03790	279005.22	
854.63611	280277.56	
855.23431	282757.56	
855.83252	284826.88	
856.43073	287404.94	
857.02893	289079.56	
857.62714	292457.94	
858.22534	294410.91	
858.82355	296772.28	
859.42175	299849.31	
860.01996	300920.47	
860.61816	302488.22	
861.21637	304624.31	
861.81458	304166.50	
862.41278	305547.22	
863.01099	306404.91	
863.60919	306106.12	
864.20740	305311.53	
864.80560	304179.56	
865.40381	301559.31	
866.00201	300251.31	
866.60022	296190.34	
867.19843	291677.03	
867.79663	288734.62	
868.39484	282555.06	
868.99304	276980.53	
869.59125	269760.91	
870.18945	263671.69	
870.78766	257322.61	
871.38586	249249.56	
871.98407	240545.42	
872.58228	232442.27	
873.18048	223767.19	
873.77869	213759.00
874.37689	203628.84	
874.97510	192557.17	
875.57330	182272.84	
876.17151	170942.67	
876.76971	159488.16	
877.36792	149147.39	
877.96613	137881.72	
878.56433	126913.00	
879.16254	117819.36	
879.76074	107846.48	
880.35895	99145.445	
880.95715	91585.555	
881.55536	85124.352	
882.15356	80201.516	
882.75177	75904.148	
883.34998	72769.539	
883.94818	71205.125	
884.54639	69626.609	
885.14459	68610.766	
885.74280	67862.977	
886.34100	67229.516	
886.93921	67193.570	
887.53741	67102.336	
888.13562	67180.242	
888.73383	67635.086	
889.33203	67478.156	
889.93024	67981.766	
890.52844	68442.094	
891.12665	68905.062	
891.72485	70465.922	
892.32306	71538.656	
892.92126	72500.125	
893.51947	74259.570	
894.11768	76005.906	
894.71588	77694.414	
895.31409	80435.742	
895.91229	82376.719	
896.51050	83872.250	
897.10870	86873.648	
897.70691	88574.625	
898.30511	91135.836	
898.90332	93107.906	
899.50153	95174.406	
900.09973	97088.609	
900.69794	98948.516	
901.29614	100635.03	
901.89435	102514.12	
902.49255	103632.92	
903.09076	105067.50	
903.68896	106866.30	
904.28717	107214.77	
904.88538	107516.16	
905.48358	108136.55	
906.08179	108228.84	
906.67999	108285.56	
907.27820	107355.09	
907.87640	106224.65	
908.47461	105827.64	
909.07281	104333.67	
909.67102	102496.96	
910.26917	101032.05	
910.86737	98703.703	
911.46558	97011.469	
912.06378	94046.617	
912.66199	91322.992	
913.26019	88693.172	
913.85840	85015.828	
914.45660	81716.602	
915.05481	78165.078	
915.65302	74261.203	
916.25122	71103.148	
916.84943	68221.367	
917.44763	63927.902	
918.04584	61172.930	
918.64404	58423.969	
919.24225	55095.164	
919.84045	52789.297	
920.43866	50679.105	
921.03687	48530.562	
921.63507	47580.629	
922.23328	46603.754	
922.83148	45396.469	
923.42969	45269.098	
924.02789	44307.121	
924.62610	44158.777	
925.22430	43849.535	
925.82251	43754.793	
926.42072	43980.367	
927.01892	43670.898	
927.61713	43565.711	
928.21533	43696.980	
928.81354	43648.547	
929.41174	43638.809	
930.00995	43895.203	
930.60815	43537.039	
931.20636	43788.418	
931.80457	44130.848	
932.40277	43504.113	
933.00098	43964.102	
933.59918	44092.219	
934.19739	44543.633	
934.79559	44442.805	
935.39380	44660.898	
935.99200	45095.992	
936.59021	45705.672	
937.18842	45978.820	
937.78662	46594.918	
938.38483	46876.473	
938.98303	47127.234	
939.58124	47653.785	
940.17944	48485.676	
940.77765	48740.871	
941.37585	49612.867	
941.97406	49871.555	
942.57227	50485.523	
943.17047	51070.094	
943.76868	51224.094	
944.36688	51969.816	
944.96509	52544.57	
945.56329	53089.68	
946.16150	53571.68	
946.75970	54495.793	
947.35791	54346.582	
947.95612	54903.188	
948.55432	55549.738	
949.15253	55559.16	
949.75073	55777.285	
950.34894	55634.023	
950.94714	56298.637	
951.54535	55655.398	
952.14355	56138.992	
952.74176	55361.191	
953.33997	55021.816	
953.93817	54947.578	
954.53638	54568.414	
955.13458	54691.207	
955.73279	53645.492	
956.33099	53906.219	
956.92920	52597.812	
957.52740	52299.25	
958.12561	51832.406	
958.72382	51224.727	
959.32202	50784.836	
959.92023	50098.84	
960.51843	49867.734	
961.11664	49889.805	
961.71484	49259.078	
962.31305	48866.344	
962.91125	48960.453	
963.50946	48499.805	
964.10767	48418.18	
964.70587	48557.348	
965.30408	48458.211	
965.90228	48346.883	
966.50049	48003.398	
967.09869	48759	
967.69690	48890.66	
968.29510	48437.594	
968.89331	49122.168	
969.49152	49516.496	
970.08972	49303.062	
970.68793	49565.617	
971.28613	50394.52	
971.88434	50363.258	
972.48254	50706.328	
973.08075	50521.965	
973.67896	51055.543	
974.27716	50917.352	
974.87537	51090.828	
975.47357	51521.641	
976.07178	51170.656	
976.66998	51204.395	
977.26819	51763.652	
977.86639	52156.777	
978.46460	52494.938	
979.06281	53009.527	
979.66101	52820.387	
980.25922	53184.555	
980.85742	53240.672	
981.45563	53666.941	
982.05383	53599.992	
982.65204	54114.16	
983.25024	54519.203	
983.84845	54838.27	
984.44666	54760.977	
985.04486	54923.305	
985.64307	54844.555	
986.24127	55642.871	
986.83948	55735.27	
987.43768	55780.328	
988.03589	56327.586	
988.63409	56524.496	
989.23230	56645.031	
989.83051	56779.223	
990.42871	56601.184	
991.02692	57490.145	
991.62512	57834.305	
992.22333	57551.941	
992.82153	57988.926	
993.41974	58281.645	
994.01794	58334.277	
994.61615	58686.461	
995.21436	58379.945	
995.81256	58750.266	
996.41077	58868.922	
997.00897	59237.297	
997.60718	59574.148	
998.20538	58958.18	
998.80359	59655.012	
999.40179	59663.523	
1000.0000	59631.508	
