# wavelength, intensity
6.986305571428571284e+02 3.215099148646092090e+03
6.992456415584415481e+02 3.227188625757512000e+03
6.998607259740259678e+02 3.248018025639780717e+03
7.004758103896103876e+02 3.252880287898388815e+03
7.010908948051948073e+02 3.262307597283836003e+03
7.017059792207792270e+02 3.269370966239473546e+03
7.023210636363636468e+02 3.288823419722955805e+03
7.029361480519480665e+02 3.298253001658677476e+03
7.035512324675323725e+02 3.319572826916886697e+03
7.041663168831169060e+02 3.336069613029113498e+03
7.047814012987012120e+02 3.353753077382708852e+03
7.053964857142857454e+02 3.360572519039340023e+03
7.060115701298700515e+02 3.375673948875988117e+03
7.066266545454545849e+02 3.371302044033065613e+03
7.072417389610388909e+02 3.386298119583847438e+03
7.078568233766234243e+02 3.390043242043568625e+03
7.084719077922077304e+02 3.394467216336606725e+03
7.090869922077922638e+02 3.393522018589389063e+03
7.097020766233765698e+02 3.392576820842171855e+03
7.103171610389611033e+02 3.401741037662303370e+03
7.109322454545454093e+02 3.427719002509080383e+03
7.115473298701299427e+02 3.472052525558011894e+03
7.121624142857142488e+02 3.502696158701693093e+03
7.127774987012986685e+02 3.533293077542994524e+03
7.133925831168830882e+02 3.552676486643310909e+03
7.140076675324675080e+02 3.563674269825742158e+03
7.146227519480519277e+02 3.580401042273073472e+03
7.152378363636363474e+02 3.587879576004762384e+03
7.158529207792207671e+02 3.603873885815069116e+03
7.164680051948051869e+02 3.601653544713718475e+03
7.170830896103896066e+02 3.622133170050485660e+03
7.176981740259740263e+02 3.613610633922401576e+03
7.183132584415584461e+02 3.612306174691227625e+03
7.189283428571428658e+02 3.606803291704424282e+03
7.195434272727272855e+02 3.588294260595703236e+03
7.201585116883115916e+02 3.579634736483700181e+03
7.207735961038961250e+02 3.566411783449159884e+03
7.213886805194804310e+02 3.558588968807697256e+03
7.220037649350649644e+02 3.559984848161767786e+03
7.226188493506492705e+02 3.542251863784013040e+03
7.232339337662338039e+02 3.524605362985921147e+03
7.238490181818181100e+02 3.512127916147943779e+03
7.244641025974026434e+02 3.496165831048082055e+03
7.250791870129869494e+02 3.487088624532844278e+03
7.256942714285714828e+02 3.472712106627905541e+03
7.263093558441557889e+02 3.452190817658459764e+03
7.269244402597403223e+02 3.448892624194400923e+03
7.275395246753246283e+02 3.433574284960788191e+03
7.281546090909091618e+02 3.402624137391238492e+03
7.287696935064934678e+02 3.380010357228061366e+03
7.293847779220778875e+02 3.381833505676111599e+03
7.299998623376623073e+02 3.369082389904254796e+03
7.306149467532467270e+02 3.365456513699025891e+03
7.312300311688311467e+02 3.359432829973504795e+03
7.318451155844155664e+02 3.355556563073837879e+03
7.324601999999999862e+02 3.340064328347244555e+03
7.330752844155844059e+02 3.336356288956587377e+03
7.336903688311688256e+02 3.332070030966428021e+03
7.343054532467532454e+02 3.331878076898343352e+03
7.349205376623376651e+02 3.329194801154969809e+03
7.355356220779220848e+02 3.327345083577919013e+03
7.361507064935065046e+02 3.321269744506526877e+03
7.367657909090908106e+02 3.320729733628776557e+03
7.373808753246753440e+02 3.323689293298793928e+03
7.379959597402596501e+02 3.329565634005164156e+03
7.386110441558441835e+02 3.333075312752305308e+03
7.392261285714284895e+02 3.339502677736525584e+03
7.398412129870130229e+02 3.346723750197157642e+03
7.404562974025973290e+02 3.338125479760865801e+03
7.410713818181818624e+02 3.350337841484395085e+03
7.416864662337661684e+02 3.360880164064513338e+03
7.423015506493507019e+02 3.367429867743908744e+03
7.429166350649350079e+02 3.375332082812166846e+03
7.435317194805195413e+02 3.400853675915959684e+03
7.441468038961038474e+02 3.412513368127839840e+03
7.447618883116883808e+02 3.426533858158328258e+03
7.453769727272726868e+02 3.444561246358116932e+03
7.459920571428571066e+02 3.455404465134082329e+03
7.466071415584415263e+02 3.469467230411194123e+03
7.472222259740259460e+02 3.486681966218195612e+03
7.478373103896103657e+02 3.506759782676837858e+03
7.484523948051947855e+02 3.538388740267551839e+03
7.490674792207792052e+02 3.573231738887238407e+03
7.496825636363636249e+02 3.594684630197248225e+03
7.502976480519480447e+02 3.614571345711988215e+03
7.509127324675324644e+02 3.635325790784010223e+03
7.515278168831168841e+02 3.651679762402193319e+03
7.521429012987013039e+02 3.674927263916082666e+03
7.527579857142857236e+02 3.704383504596125476e+03
7.533730701298700296e+02 3.730431096381792941e+03
7.539881545454545630e+02 3.775824017586001446e+03
7.546032389610388691e+02 3.807522870044123920e+03
7.552183233766234025e+02 3.820275096718841723e+03
7.558334077922077086e+02 3.828904743374589543e+03
7.564484922077922420e+02 3.870652173778916222e+03
7.570635766233765480e+02 3.906216041774956466e+03
7.576786610389610814e+02 3.935517589895606761e+03
7.582937454545453875e+02 3.959409932292132453e+03
