# wavelength, intensity
5.626352822177822190e+02 2.653713756495960086e-01
5.631474812187811949e+02 2.674512678843163349e-01
5.636596802197802845e+02 2.705891595463179589e-01
5.641718792207792603e+02 2.738414299593361356e-01
5.646840782217782362e+02 2.767293996475563844e-01
5.651962772227772120e+02 2.807292451273621925e-01
5.657084762237761879e+02 2.825859462620519125e-01
5.662206752247752775e+02 2.876349319919701553e-01
5.667328742257742533e+02 2.905878906932554129e-01
5.672450732267732292e+02 2.920502444049723478e-01
5.677572722277722050e+02 2.943175528394439966e-01
5.682694712287711809e+02 2.968762880717504271e-01
5.687816702297702705e+02 3.001257985895254277e-01
5.692938692307692463e+02 3.014929219862675924e-01
5.698060682317682222e+02 3.044534099916889058e-01
5.703182672327671980e+02 3.063594552153159345e-01
5.708304662337662876e+02 3.089604564362166128e-01
5.713426652347652634e+02 3.108663968360687035e-01
5.718548642357642393e+02 3.130837542145055163e-01
5.723670632367632152e+02 3.145263047529243128e-01
5.728792622377623047e+02 3.184648431705005556e-01
5.733914612387612806e+02 3.186666540598456776e-01
5.739036602397602564e+02 3.224623592435230668e-01
5.744158592407592323e+02 3.232311035915964581e-01
5.749280582417582082e+02 3.266437793361961495e-01
5.754402572427572977e+02 3.273959860629219731e-01
5.759524562437562736e+02 3.305382198519711823e-01
5.764646552447552494e+02 3.327194507880113505e-01
5.769768542457542253e+02 3.342017478376466677e-01
5.774890532467532012e+02 3.360512791160397694e-01
5.780012522477522907e+02 3.369351177032048339e-01
5.785134512487512666e+02 3.391546576035734395e-01
5.790256502497502424e+02 3.414791142484547848e-01
5.795378492507493320e+02 3.432211986977722895e-01
5.800500482517481942e+02 3.442060009587074587e-01
5.805622472527472837e+02 3.464907749466244469e-01
5.810744462537462596e+02 3.471183880403624911e-01
5.815866452547452354e+02 3.491059554715133517e-01
5.820988442557443250e+02 3.494896470605317607e-01
5.826110432567433008e+02 3.506275090791558524e-01
5.831232422577422767e+02 3.533665513220334287e-01
5.836354412587412526e+02 3.554648472865069020e-01
5.841476402597402284e+02 3.576307272183084640e-01
5.846598392607393180e+02 3.598336538263325335e-01
5.851720382617382938e+02 3.612930487923469713e-01
5.856842372627372697e+02 3.620201538762630733e-01
5.861964362637362456e+02 3.643752958032324130e-01
5.867086352647352214e+02 3.663856857646907161e-01
5.872208342657343110e+02 3.703841995220991112e-01
5.877330332667332868e+02 3.730399436343886932e-01
5.882452322677322627e+02 3.757981301726465162e-01
5.887574312687312386e+02 3.772251769378419661e-01
5.892696302697302144e+02 3.791960431910259000e-01
5.897818292707293040e+02 3.814568569705555912e-01
5.902940282717282798e+02 3.836476148403794584e-01
5.908062272727272557e+02 3.861087026449919746e-01
5.913184262737263452e+02 3.900268920816792884e-01
5.918306252747253211e+02 3.929234037979451033e-01
5.923428242757242970e+02 3.962381621836882362e-01
5.928550232767232728e+02 3.993311430940102436e-01
5.933672222777222487e+02 4.017974625940842759e-01
5.938794212787213382e+02 4.068002881120452718e-01
5.943916202797203141e+02 4.098003402855058819e-01
5.949038192807192900e+02 4.135149539407054764e-01
5.954160182817182658e+02 4.166808044870527472e-01
5.959282172827172417e+02 4.203059697294481145e-01
5.964404162837163312e+02 4.241009896815077784e-01
5.969526152847153071e+02 4.286486457363749003e-01
5.974648142857142830e+02 4.316221634701026821e-01
5.979770132867132588e+02 4.346876615499297158e-01
5.984892122877122347e+02 4.386023486967225438e-01
5.990014112887113242e+02 4.407148641823491753e-01
5.995136102897103001e+02 4.457906694708812512e-01
6.000258092907092760e+02 4.483916560508802163e-01
6.005380082917083655e+02 4.518075547957881577e-01
6.010502072927073414e+02 4.538373692571625595e-01
